,Unnamed: 0,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon,geometry,code_words,cw_present
485,485,"TRENDY RENOVATED 1 BD WITH PARKING, POOL, GYM AND COMMUNITY AREA!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-trendy-renovated-bd-with/7324045816.html""></div>
</div>
1 month free rent oac!!!<br/>
<br/>
trendy renovated 1 bedroom located in east hollywood!! this is your chance to upgrade your hollywood living! the nicole apartments is a newly purchased hidden gem currently under full renovation!<br/>
<br/>
close to kaiser, the children's hospital, vermont/sunset metro, lacc, dining and nightlife on vermont st. the nicole apartments is your new oasis in the heart of the city.<br/>
<br/>
building features:<br/>
<br/>
**pool<br/>
**gym<br/>
**parking<br/>
**on-site laundry<br/>
**laminate flooring<br/>
** security cameras<br/>
**gated entry<br/>
**trendy kitchen design.<br/>
<br/>
please call or text  lisa to schedule an appointment at:  <a class=""show-contact"" data-href=""/reply/lax/apa/7324045816/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
<br/>
*landlord reserves the right to modify rent prices, specifications, and amenities without notice or obligation.<br/>
*picture shown may differ from the actual unit<br/>
<br/>
we are equal housing provider, follows all equal housing laws    </section>"," (West Hollywood, Hollywood, Los Angeles, Central Hollywood)","$1,650",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-trendy-renovated-bd-with/7324045816.html,34.09,-118.2944,POINT (-118.2944 34.09),art,True
519,519,Big gorgeous apartment to yourself for 4 months!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/roo/d/los-angeles-big-gorgeous-apartment-to/7323940727.html""></div>
</div>
the deets:<br/>
<br/>
$1,650/month all inclusive for a private room and bathroom in a spacious, centrally located 2-bed-2-bath in east hollywood. <br/>
<br/>
what does this include?! well, let me tell you!<br/>
gated parking space (they are tandem but there’s one spot per room)<br/>
laundry room on site with 2 washers and 2 dryers (coins optional!)<br/>
enclosed, gated small apartment complex with a central courtyard.<br/>
upper level apartment so no stompy neighbors over you.<br/>
high speed wifiiii (except for when it rains.. it’s la ok? i don’t understand it either)<br/>
use of a home theater with surround sound and access to many video subscriptions (showtime, hbo, netflix, prime, etc.)<br/>
full kitchen with a gas stove, washing machine, dual sinks, and a roomy ‘fridge.<br/>
use of fully stocked kitchen essentials including high end kitchen tools<br/>
a cute little balcony to sit out on when you drink your coffee (or tea... no kinkshaming).<br/>
vaulted ceilings, skylights, and a sexy little gas fireplace. oh baby.<br/>
central ac!<br/>
your own big room with a wall-to-wall mirrored closet and cool column decor. room will be unfurnished.<br/>
a bathroom you don’t have to share! woo!! and it has a shower/bath and actual counter space for your stuff. (low flow toilets though... sorry. it wasn’t our choice)<br/>
a responsive landlord and renting company that handles repairs quickly and efficiently.<br/>
private use of the apartment, minus one bedroom. i will be working a seasonal job in napa from august through november. you will have full use of the rest of the space. if you are in need of a two bedroom apartment, i can clear my room and leave it as a furnished bedroom. the total rent will then be $2,400 per month.<br/>
the 101 freeway is right around the corner so getting around is super easy.<br/>
the apartment is off of two central thoroughfares: melrose and santa monica boulevard. catching busses to all major locales is a breeze!<br/>
the vermont avenue metro station is a .8 mile walk away.<br/>
a jon’s market is right up the street! but there are also lots of cute local shops nearby.<br/>
you can peep at dtla from your bedroom window and wax poetic about the times we were able to go out.<br/>
<br/>
you, you must be:<br/>
gainfully employed and/or able to show you have at least 3 months rent saved up.<br/>
in your thirties. i’m too old to deal with 20 year olds, ok?! (i’m 33).<br/>
quiet and not the type to bring people over.<br/>
smart enough to cover your food in the microwave and not use metal on nonstick pans (this seems to be a big ask these days...).<br/>
okay with alcohol use but not inclined to use hard drugs.<br/>
able to do a detailed cleaning every other month. i’ll make it easy on you, there’s cleaning tools under the sink.<br/>
the kind of clean that only rarely leaves dishes in the sink and puts things back after you use them.<br/>
willing to remove your shoes before walking into the apartment (we have white floors... and also, ew, gross).<br/>
covid smart. until all this blows over, going to parties and travelling are really big no-no’s. masks are mandatory in all common areas of the complex.<br/>
<br/>
about me:<br/>
33 year old female with a career in hospitality (no, that doesn’t just mean i’m a bartender...)<br/>
uc berkeley grad, studied law in paris, and peacemaking in costa rica.<br/>
lover of the color black and hater of bright colors. i keep the decor minimalistic, and industrial like the recovering goth i am.<br/>
amateur wine maker.<br/>
i sleep in, drink coffee, study wine, and work out in my free time.<br/>
i love to cook and would cook for you, especially if you pick a good wine to go with it.<br/>
<br/>
if you’re interested in moving in, the cost will be first month ($1,650) plus $500 security deposit. this is such a great spot and i very much am looking for someone who will appreciate it and make it more amazing with me!<br/>
<br/>
i would need recent pay stubs or a screen shot of your account information to show financial stability. this is hard right now due to covid, i get it. my industry has been really hard hit, so please, talk to me. i’ll make things work for the right person.    </section>", (East Hollywood),"$1,650",2.0,,https://losangeles.craigslist.org/lac/roo/d/los-angeles-big-gorgeous-apartment-to/7323940727.html,34.09,-118.2944,POINT (-118.2944 34.09),art,True
555,555,"1+1 SPACIOUS, WE WORK W/MOST CREDITS, PARKING, AC/HEAT","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-11-spacious-we-work-most/7323720285.html""></div>
</div>
available now for may 5th  move in<br/>
<br/>
please call/text now to set up a viewing   <a class=""show-contact"" data-href=""/reply/lax/apa/7323720285/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
beautiful 1+1, spacious (over 750 sq ft), open space, 14 ft hi ceilings, equipped kitchen, stainless steel stove and dishwasher, granite counters tops, full size bathroom, new flooring, large bedroom w/ walk in closet, plenty of storage space, your own assigned parking space, pets ok, central ac/ heat.<br/>
no smoking!!<br/>
<br/>
***we will work with most credit types !!***<br/>
<br/>
get started now, save time, money and get into a wonderful living environment. <br/>
call our on-site manager  <a class=""show-contact"" data-href=""/reply/lax/apa/7323720285/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 to schedule an appointment that is convenient for you... <br/>
before work, after work or during lunch! <br/>
<br/>
945 n. serrano ave., hollywood! <br/>
(east of western, between sta. monica and melrose) <br/>
<br/>
**near hollywood and sunset blvd. where you will find ample dining, shopping and entertainment! <br/>
short distance to paramount studios, griffith park, schools, and freeway! walking distance to the park and much more!! <br/>
<br/>
more information on the apartments~~ <br/>
- move-in deposit special (flexible payment plan)<br/>
- 1 year lease ---- (sorry, no 6 or 9 month leases) <br/>
- gated parking garage (included in rent) <br/>
- intercom entrance <br/>
- laundry room on site <br/>
- apartments comes with new appliances<br/>
- sq footage: over 725 sq ft.<br/>
- great central/ prime location<br/>
- owner pay for water-hot/ cold and trash <br/>
- peaceful, clean &amp; secure building <br/>
- pet friendly--dogs and cats welcome!!!! <br/>
- located close to melrose, santa monica blvd and sunset <br/>
- walking distance to the restaurants, freeway, schools, park and shops <br/>
<br/>
bring the following to apply: <br/>
1. your ss card <br/>
2. driver lic <br/>
3. proof of income (check stubs, bank statements) <br/>
4. $225 ($25 credit ck, $200 deposit to hold your apartment of choice) <br/>
5. pets are welcome with $250 deposit, one time deposit for each pet    </section>", (Los Angeles),"$1,795",1.0,725.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-11-spacious-we-work-most/7323720285.html,34.087342,-118.306554,POINT (-118.306554 34.087342),walk,True
560,560,Nice location! * Amazing Apartment ~ Quartz countertops *,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-nice-location-amazing/7323673651.html""></div>
</div>
4150 marathon street #408 los angeles, ca 90029<br/>
rental terms<br/>
rent: $2,815<br/>
available now!<br/>
security deposit: $500<br/>
<br/>
details<br/>
beds/baths: 2 beds - 2 baths<br/>
parking:tandem(2 cars)<br/>
<br/>
offered by<br/>
cynthia  |   <a class=""show-contact"" data-href=""/reply/lax/apa/7323673651/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
<br/>
description<br/>
1 month free on a 13 month lease, and a $500 look and lease special<br/>
call to find out our current specials. offering impeccably-designed apartment homes and a host of smart urban amenities, the citizen at virgil village is a sanctuary of well-being in the heart of los angeles. each impeccably designed, light-filled two-bedroom apartment home features a private balcony, central hvac, and a host of designer finishes including an in-home washer and dryer, quartz countertops and vanities, custom-tiled baths, wood-style flooring, and stainless steel kitchen appliances. here, tastemakers, pet parents and active angelenos enjoy stylish finishes, private balconies and well-appointed social spaces set to the burgeoning creative scene of virgil village while adjacent to the city’s most vibrant neighborhoods, including echo park, koreatown and dtla<br/>
<br/>
nitty gritty lease length: 12-13 months income requirement: must have 2.5x the rent in total household income (before taxes, include in from all adults) utilities: trash, water application fee: $35 per applicant deposit: 1st month's rent additional: renter's insurance required pets allowed: cats, dogs dogs deposit: $350 limit: 2 rent: $50 restrictions: aggressive breeds cats deposit: $250 limit: 2 rent: $35 parking details: garage parking included in rent.<br/>
<br/>
office hours<br/>
tuesday-saturday 9am-6pm<br/>
the rents are all amortized rents with the concession applied. call to find out our current specialslicensed by the california department of real estate #01856672<br/>
<br/>
parking: tandem(2 cars) laundry: yes<br/>
<br/>
features<br/>
pets ok<br/>
blinds<br/>
air conditioner<br/>
controlled access<br/>
balcony patio<br/>
washerdryer<br/>
walking closets<br/>
water<br/>
trash<br/>
<br/>
<br/>
website: https://coastlinerea.com/apartment-rent-details.aspx?id=3678<br/>
<br/>
co0518    </section>", (East Hollywood),"$2,815",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-nice-location-amazing/7323673651.html,34.08471,-118.290632,POINT (-118.290632 34.08471),security,True
568,568,Where Luxury Meets Convenience.,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/apa/d/los-angeles-where-luxury-meets/7323591571.html""></div>
</div>
1234 n. berendo st (studio)<br/>
<br/>
*half month deposit on approved credit<br/>
<br/>
*showings by appointment only<br/>
*price and availability subject to change, please confirm details at the time of showing<br/>
*photos and images may vary from actual apartments<br/>
<br/>
the contact<br/>
efren alvarado<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7323591571/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
mosser companies<br/>
www.mosserliving.com<br/>
<br/>
perfectly located to enjoy the benefits of urban living, while maintaining the charm of a quiet hollywood neighborhood, the residential east hollywood.  a vibrant and diverse neighborhood located in the heart of los angeles, east hollywood is a well-known artist enclave, flourishing with nearby los feliz and silverlake as the epicenter of hip since the 1990’s. bordering little armenia-the highly walkable ‘hood is filled with blocks of vintage shops, casual bars, and art galleries. east hollywood is a great place to leave your car behind. get out and explore barnsdall art park, and nearby griffith park is a perfect escape from the hustle and bustle of city life. commuting from east hollywood is a breeze, just hop on the 101 or head to the metro station at vermont &amp; sunset to catch the red line, providing traffic-free access to dtla and the valley in minutes.<br/>
<br/>
the apartment<br/>
- newer appliances<br/>
- hardwood flooring<br/>
- pet friendly<br/>
- rent controlled<br/>
<br/>
lease terms<br/>
-lease: 1 year<br/>
-income requirement: 2.5xrent<br/>
-deposit: 1-2x rent (depends on credit)<br/>
-renters insurance required<br/>
-utilities paid by tenant<br/>
-pets: $500 pet deposit, $75/m dog, $50/m cat<br/>
-proof of income: pay stubs; offer letter; bank statements<br/>
<br/>
**application link ($42): www.1234nberendo.com<br/>
<br/>
*we do business in accordance with the federal fair housing law*<br/>
cabre #01341448<br/>
</section>", (East Hollywood),"$1,565",,423.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-where-luxury-meets/7323591571.html,34.09,-118.2944,POINT (-118.2944 34.09),luxury,True
580,580,1930s Story Book Spanish Spacious Studio & Util Paid,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/reo/d/los-angeles-1930s-story-book-spanish/7323482174.html""></div>
</div>
enjoy your new home located at 1343 n. catalina st.- 2 blocks west of vermont between sunset blvd &amp; fountain ave. newly remodeled, this bright and cheery unit is pleased to offer the following amenities:<br/>
<br/>
controlled access entries<br/>
hardwood floors <br/>
high ceilings <br/>
french windows <br/>
new fridge <br/>
gas stove <br/>
huge cabinets <br/>
walk-in closets <br/>
changing area <br/>
<br/>
water, trash, electric, &amp; gas paid <br/>
<br/>
washer &amp; dryer on-site <br/>
<br/>
www.melcoproperties.com <br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/reo/7323482174/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</section>", (Sunset Junction / Hollywood East),"$1,500",,600.0,https://losangeles.craigslist.org/lac/reo/d/los-angeles-1930s-story-book-spanish/7323482174.html,34.098109,-118.295209,POINT (-118.295209 34.098109),amenities,True
584,584,LEASING ( Move in Special ),"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-leasing-move-in-special/7323476088.html""></div>
</div>
edgemont towers has single apartments starting from  $1,195.00 to $1,350.00<br/>
great location in little armenia, near shopping, restaurants and night life. <br/>
we now have the new east hollywood target super store minutes away.<br/>
<br/>
to apply please bring:<br/>
copy of id card or dl. copy of ss card or passport<br/>
2 current pay stubs to show income of 2 times the amount of rent.<br/>
<br/>
utilities are not included.<br/>
<br/>
se habla espanol.<br/>
<br/>
<br/>
move in special $700 deposit and $700 1st month rent on approved credit when you sign a 14 months lease.<br/>
<br/>
call me and set up a viewing ( please bring face mask to view the apt )<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7323476088/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
6 months optional<br/>
<br/>
<br/>
<br/>
</section>", (East Hollywood / Little Armenia),"$1,250",,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-leasing-move-in-special/7323476088.html,34.093819,-118.296209,POINT (-118.296209 34.093819),art,True
585,585,NEW MOVE IN SPECIAL,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-new-move-in-special/7323476443.html""></div>
</div>
edgemont towers has single apartments starting from  $1,195.00 to $1,350.00<br/>
great location in little armenia, near shopping, restaurants and night life. <br/>
we now have the new east hollywood target super store minutes away.<br/>
<br/>
to apply please bring:<br/>
copy of id card or dl. copy of ss card or passport<br/>
2 current pay stubs to show income of 2 times the amount of rent.<br/>
<br/>
utilities are not included.<br/>
<br/>
se habla espanol.<br/>
<br/>
<br/>
move in special $700 deposit and $700 1st month rent on approved credit when you sign a 14 months lease.<br/>
<br/>
call me and set up a viewing ( please bring face mask to view the apt )<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7323476443/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
6 months optional<br/>
<br/>
<br/>
<br/>
</section>", (East Hollywood / Little Armenia),"$1,195",,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-new-move-in-special/7323476443.html,34.09,-118.2944,POINT (-118.2944 34.09),art,True
588,588,"TRENDY RENOVATED 1 BD WITH PARKING, POOL, GYM AND COMMUNITY AREA!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-trendy-renovated-bd-with/7323411828.html""></div>
</div>
one month rent free!!<br/>
<br/>
trendy renovated 1 bedroom located in east hollywood!! this is your chance to upgrade your hollywood living! the nicole apartments is a newly purchased hidden gem currently under full renovation!<br/>
<br/>
close to kaiser, the children's hospital, vermont/sunset metro, lacc, dining and nightlife on vermont st. the nicole apartments is your new oasis in the heart of the city.<br/>
<br/>
building features:<br/>
<br/>
**pool<br/>
**gym<br/>
**parking<br/>
**on-site laundry<br/>
**laminate flooring<br/>
** security cameras<br/>
**gated entry<br/>
**trendy kitchen design.<br/>
<br/>
please call or text lisa to schedule an appointment at:  <a class=""show-contact"" data-href=""/reply/lax/apa/7323411828/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
<br/>
*landlord reserves the right to modify rent prices, specifications, and amenities without notice or obligation.<br/>
*picture shown may differ from the actual unit<br/>
<br/>
we are equal housing provider, follows all equal housing laws    </section>"," (West Hollywood, Hollywood, Los Angeles, Central Hollywood)","$1,649",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-trendy-renovated-bd-with/7323411828.html,34.09,-118.2944,POINT (-118.2944 34.09),art,True
589,589,"TRENDY RENOVATED 1 BD WITH PARKING, POOL, GYM AND COMMUNITY AREA!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-trendy-renovated-bd-with/7323407891.html""></div>
</div>
1 month free rent!<br/>
<br/>
trendy renovated 1 bedroom located in east hollywood!! this is your chance to upgrade your hollywood living! the nicole apartments is a newly purchased hidden gem currently under full renovation!<br/>
<br/>
close to kaiser, the children's hospital, vermont/sunset metro, lacc, dining and nightlife on vermont st. the nicole apartments is your new oasis in the heart of the city.<br/>
<br/>
building features:<br/>
<br/>
**pool<br/>
**gym<br/>
**parking<br/>
**on-site laundry<br/>
**laminate flooring<br/>
** security cameras<br/>
**gated entry<br/>
**trendy kitchen design.<br/>
<br/>
please call or text  lisa to schedule an appointment at:  <a class=""show-contact"" data-href=""/reply/lax/apa/7323407891/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
.<br/>
<br/>
<br/>
*landlord reserves the right to modify rent prices, specifications, and amenities without notice or obligation.<br/>
*picture shown may differ from the actual unit<br/>
<br/>
we are equal housing provider, follows all equal housing laws    </section>"," (West Hollywood, Hollywood, Los Angeles, Central Hollywood)","$1,795",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-trendy-renovated-bd-with/7323407891.html,34.09,-118.2944,POINT (-118.2944 34.09),art,True
593,593,2 BD Apt Silverlake Ownr Financing Available,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/reb/d/los-angeles-bd-apt-silverlake-ownr/7323332898.html""></div>
</div>
owner financing available. nestled at the junction of los feliz , hollywood and silver lake, come home to this prized spanish two bedroom, one bath residence. ensconced among the ficus shade of this quaint neighborhood, experience the charm of owning a los angeles classic. with an inviting, open floorplan, the layout is roomy and welcoming. around each corner, discover the exceptional attention to detail. fully updated while keeping its thematic integrity intact, enjoy new fixtures, spanish tile, hardwood floors and custom wood shelving. the home maintains its original built-ins and 5-panel doors with correct period hardware. in the open and airy kitchen, find newer appliances and beautiful, clean tilework that augments the sturdy butcher block counters. amenities include a dual zone mini split ac system, private laundry room in unit, assigned off-street parking space and landscaped front lawn complete with olive trees. just steps from premier shopping and renowned east-end eateries of sunset boulevard and silverlake junction, this is a unique and exceptional opportunity for a first-time homeowner entering the market. central to the metro, the 5, 2 and the 101 freeways, you’ll never be far from where you want to be. hoa pays home and earthquake insurance, water and building common area electric.<br/>
<br/>
</section>", (Los Angeles),"$615,000",2.0,910.0,https://losangeles.craigslist.org/lac/reb/d/los-angeles-bd-apt-silverlake-ownr/7323332898.html,34.09,-118.2944,POINT (-118.2944 34.09),quaint,True
595,595,Beautiful upgraded 1bd/1br,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-upgraded-1bd-1br/7317738647.html""></div>
</div>
beautiful 1br/1br unit. located on the 2nd floor. has updated quartz counter tops, appliances, lighting fixtures and beautiful walnut floors. bright and spacious, and has a balcony. convenient laundry room on site. no pets preferably. available today!<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
keywords: los angeles, hollywood, koreatown, hancock park, downtown, wilshire, los feliz, silverlake, fairfax, la brea, pico robertson, mid city, universal, glendale, burbank, valley village, rampart, sunset, beverly, grove, north, south, east, west,    </section>",,"$1,750",1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-upgraded-1bd-1br/7317738647.html,34.07836,-118.304755,POINT (-118.304755 34.07836),art,True
596,596,Beautiful upgraded 2bd/2br,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-upgraded-2bd-2br/7317738785.html""></div>
</div>
beautiful 2br/2br unit. completely remodeled with new quartz counter tops, appliances, lighting fixtures and has hardwood floors. the kitchen has a large eat-in island. bright and spacious. convenient laundry room on site. no pets preferably. available today!<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
keywords: los angeles, hollywood, koreatown, hancock park, downtown, wilshire, los feliz, silverlake, fairfax, la brea, pico robertson, mid city, universal, glendale, burbank, valley village, rampart, sunset, beverly, grove, north, south, east, west,    </section>",,"$2,750",2.0,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-upgraded-2bd-2br/7317738785.html,34.07836,-118.304755,POINT (-118.304755 34.07836),art,True
604,604,"1+1 WE WORK WITH MOST CREDITS,  PARKING, AC/HEAT","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-11-we-work-with-most/7322207283.html""></div>
</div>
come see it today!!<br/>
<br/>
available for may move in<br/>
<br/>
please call/text now to set up a viewing   <a class=""show-contact"" data-href=""/reply/lax/apa/7322207283/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 today!!<br/>
<br/>
beautiful 1+1, spacious (over 750 sq ft), open space, hi ceilings, equipped kitchen, stainless steel stove and dishwasher, granite counters tops, full size bathroom, new flooring, large bedroom w/ walk in closet, plenty of storage space, your own assigned parking space, pets ok, central ac/ heat.<br/>
no smoking!!<br/>
<br/>
***we will work with most credit types !!***<br/>
<br/>
get started now, save time, money and get into a wonderful living environment. <br/>
call our on-site manager  <a class=""show-contact"" data-href=""/reply/lax/apa/7322207283/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 to schedule an appointment that is convenient for you... <br/>
before work, after work or during lunch! <br/>
<br/>
945 n. serrano ave., hollywood! <br/>
(east of western, between sta. monica and melrose) <br/>
<br/>
**near hollywood and sunset blvd. where you will find ample dining, shopping and entertainment! <br/>
short distance to paramount studios, griffith park, schools, and freeway! walking distance to the park and much more!! <br/>
<br/>
more information on the apartments~~ <br/>
- move-in deposit special (flexible payment plan)<br/>
- 1 year lease ---- (sorry, no 6 or 9 month leases) <br/>
- gated parking garage (included in rent) <br/>
- intercom entrance <br/>
- laundry room on site <br/>
- apartments comes with new appliances<br/>
- sq footage: over 750 sq ft.<br/>
- great central/ prime location<br/>
- owner pay for water-hot/ cold and trash <br/>
- peaceful, clean, gated building <br/>
- pet friendly--dogs and cats welcome!!!! <br/>
- located close to melrose, santa monica blvd and sunset <br/>
- walking distance to the restaurants, freeway, schools, park and shops <br/>
<br/>
bring the following to apply: <br/>
1. your ss card <br/>
2. driver lic <br/>
3. proof of income (check stubs, bank statements) <br/>
4. $225 ($25 credit ck, $200 deposit to hold your apartment of choice) <br/>
5. pets are welcome with $250 deposit, one time deposit for each pet    </section>", (Los Angeles),"$1,750",1.0,750.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-11-we-work-with-most/7322207283.html,34.087342,-118.306554,POINT (-118.306554 34.087342),walk,True
607,607,Beautiful Apt * 2 beds/2 baths * Wood-style flooring * Pets OK,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-apt-beds-baths/7323161271.html""></div>
</div>
4150 marathon street #322 los angeles, ca 90029<br/>
$2,723<br/>
2 beds - 2 baths<br/>
available now!<br/>
<br/>
parking: tandem spot<br/>
<br/>
description<br/>
1 month free on a 13 month lease, and a $500 look and lease special<br/>
call to find out our current specials. offering impeccably-designed apartment homes and a host of smart urban amenities, the citizen at virgil village is a sanctuary of well-being in the heart of los angeles. each impeccably designed, light-filled two-bedroom apartment home features a private balcony, central hvac, and a host of designer finishes including an in-home washer and dryer, quartz countertops and vanities, custom-tiled baths, wood-style flooring, and stainless steel kitchen appliances. here, tastemakers, pet parents and active angelenos enjoy stylish finishes, private balconies and well-appointed social spaces set to the burgeoning creative scene of virgil village while adjacent to the city’s most vibrant neighborhoods, including echo park, koreatown and dtla<br/>
<br/>
nitty gritty lease length: 12-13 months income requirement: must have 2.5x the rent in total household income (before taxes, include in from all adults) utilities: trash, water application fee: $35 per applicant deposit: 1st month's rent additional: renter's insurance required pets allowed: cats, dogs dogs deposit: $350 limit: 2 rent: $50 restrictions: aggressive breeds cats deposit: $250 limit: 2 rent: $35 parking details: garage parking included in rent.<br/>
<br/>
office hours<br/>
tuesday-saturday 9am-6pm<br/>
the rents are all amortized rents with the concession applied. call to find out our current specialslicensed by the california department of real estate #01856672<br/>
<br/>
parking: tandem spot laundry: yes<br/>
<br/>
<br/>
come visit your new home today!<br/>
<br/>
features<br/>
pets ok , blinds , air conditioner , controlled access , balcony patio , washerdryer , walking closets , water , trash<br/>
<br/>
contact information:<br/>
<br/>
office address - 134 lomita st. el segundo, ca 90245<br/>
<br/>
contact us: cynthia  <a class=""show-contact"" data-href=""/reply/lax/apa/7323161271/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
website: https://coastlinerea.com/apartment-rent-details.aspx?id=3735<br/>
<br/>
co0517    </section>", (East Hollywood),"$2,723",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-apt-beds-baths/7323161271.html,34.08471,-118.290632,POINT (-118.290632 34.08471),art,True
